4206
392, (0, 8, 16, 17, 20, 23)
393, (0, 8, 16, 17, 21, 22)
394, (0, 8, 16, 19, 22, 23)
395, (0, 8, 17, 18, 19, 23)
396, (0, 8, 17, 18, 22, 23)
397, (0, 8, 17, 19, 21, 23)
398, (0, 8, 17, 21, 22, 23)
399, (0, 9, 12, 16, 17, 23)
400, (0, 9, 13, 15, 16, 17)
401, (0, 9, 13, 15, 17, 23)
402, (0, 9, 13, 16, 17, 19)
403, (0, 9, 13, 16, 17, 22)
404, (0, 9, 13, 17, 19, 23)
405, (0, 9, 13, 17, 22, 23)
406, (0, 9, 14, 15, 16, 23)
407, (0, 9, 14, 15, 17, 19)
408, (0, 9, 14, 15, 17, 22)
409, (0, 9, 14, 16, 17, 18)
410, (0, 9, 14, 16, 17, 21)
411, (0, 9, 14, 16, 19, 23)
412, (0, 9, 14, 16, 22, 23)
413, (0, 9, 14, 17, 18, 23)
414, (0, 9, 14, 17, 19, 22)
415, (0, 9, 14, 17, 21, 23)
416, (0, 9, 15, 16, 17, 20)
417, (0, 9, 15, 16, 18, 23)
418, (0, 9, 15, 16, 19, 22)
419, (0, 9, 15, 16, 21, 23)
420, (0, 9, 15, 17, 18, 19)
421, (0, 9, 15, 17, 18, 22)
422, (0, 9, 15, 17, 19, 21)
423, (0, 9, 15, 17, 20, 23)
424, (0, 9, 15, 17, 21, 22)
425, (0, 9, 15, 19, 22, 23)
426, (0, 9, 16, 17, 18, 21)
427, (0, 9, 16, 17, 19, 20)
428, (0, 9, 16, 17, 20, 22)
429, (0, 9, 16, 18, 19, 23)
430, (0, 9, 16, 18, 22, 23)
431, (0, 9, 16, 19, 21, 23)
432, (0, 9, 16, 21, 22, 23)
433, (0, 9, 17, 18, 19, 22)
434, (0, 9, 17, 18, 21, 23)
435, (0, 9, 17, 19, 20, 23)
436, (0, 9, 17, 19, 21, 22)
437, (0, 9, 17, 20, 22, 23)
438, (0, 10, 12, 15, 16, 17)
439, (0, 10, 12, 15, 17, 23)
440, (0, 10, 12, 16, 17, 19)
441, (0, 10, 12, 16, 17, 22)
442, (0, 10, 12, 17, 19, 23)
443, (0, 10, 12, 17, 22, 23)
444, (0, 10, 13, 14, 16, 17)
445, (0, 10, 13, 14, 17, 23)
446, (0, 10, 13, 15, 16, 23)
447, (0, 10, 13, 15, 17, 19)
448, (0, 10, 13, 15, 17, 22)
449, (0, 10, 13, 16, 17, 18)
450, (0, 10, 13, 16, 17, 21)
451, (0, 10, 13, 16, 19, 23)
452, (0, 10, 13, 16, 22, 23)
453, (0, 10, 13, 17, 18, 23)
454, (0, 10, 13, 17, 19, 22)
455, (0, 10, 13, 17, 21, 23)
456, (0, 10, 14, 15, 16, 19)
457, (0, 10, 14, 15, 16, 22)
458, (0, 10, 14, 15, 17, 18)
459, (0, 10, 14, 15, 17, 21)
460, (0, 10, 14, 15, 19, 23)
461, (0, 10, 14, 15, 22, 23)
462, (0, 10, 14, 16, 17, 20)
463, (0, 10, 14, 16, 18, 23)
464, (0, 10, 14, 16, 19, 22)
